,house_age,dormitory_type,condition_type
5525,old_house,house,regular
5526,old_house,house,regular
5527,old_house,house,bad
5528,old_house,house,regular
5529,old_house,house,regular
5530,old_house,house,regular
5531,new_house,house,good
5532,new_house,house,regular
5533,old_house,house,regular
5534,new_house,house,regular
5535,old_house,apartment,regular
5536,old_house,house,regular
5537,old_house,house,regular
5538,new_house,house,regular
5539,old_house,house,regular
5540,old_house,house,regular
5541,old_house,house,regular
5542,old_house,house,regular
5543,old_house,house,regular
5544,new_house,house,regular
5545,old_house,house,regular
5546,new_house,house,regular
5547,old_house,house,regular
5548,old_house,house,regular
5549,new_house,house,good
5550,old_house,house,good
5551,old_house,house,regular
5552,new_house,house,regular
5553,old_house,house,regular
5554,old_house,house,regular
5555,old_house,house,regular
5556,new_house,apartment,bad
5557,old_house,house,regular
5558,new_house,house,regular
5559,new_house,apartment,regular
5560,old_house,house,regular
5561,new_house,house,regular
5562,old_house,house,regular
5563,old_house,house,regular
5564,old_house,house,regular
5565,old_house,house,regular
5566,old_house,house,regular
5567,old_house,apartment,regular
5568,new_house,apartment,regular
5569,old_house,house,regular
5570,new_house,studio,regular
5571,new_house,house,regular
5572,old_house,house,regular
5573,new_house,apartment,regular
5574,old_house,house,regular
5575,new_house,house,regular
5576,new_house,house,regular
5577,old_house,house,regular
5578,old_house,house,good
5579,new_house,house,regular
5580,old_house,house,regular
5581,new_house,house,regular
5582,old_house,studio,regular
5583,new_house,house,regular
5584,old_house,house,regular
5585,new_house,house,regular
5586,old_house,apartment,regular
5587,old_house,house,regular
5588,old_house,apartment,regular
5589,old_house,house,regular
5590,new_house,house,regular
5591,old_house,house,regular
5592,old_house,apartment,regular
5593,new_house,apartment,regular
5594,old_house,house,regular
5595,old_house,house,regular
5596,old_house,house,regular
5597,old_house,house,regular
5598,old_house,house,regular
5599,new_house,house,regular
5600,old_house,house,regular
5601,new_house,house,regular
5602,old_house,house,good
5603,old_house,house,regular
5604,new_house,house,regular
5605,new_house,house,regular
5606,new_house,apartment,regular
5607,old_house,house,regular
5608,old_house,house,regular
5609,old_house,house,good
5610,old_house,house,regular
5611,old_house,house,good
5612,new_house,house,regular
5613,old_house,house,regular
5614,old_house,house,regular
5615,old_house,house,regular
5616,new_house,apartment,regular
5617,old_house,house,regular
5618,old_house,house,regular
5619,old_house,house,good
5620,old_house,house,regular
5621,old_house,apartment,regular
5622,old_house,house,regular
5623,old_house,house,good
5624,old_house,house,regular
5625,old_house,apartment,good
5626,new_house,house,regular
5627,new_house,apartment,regular
5628,new_house,house,regular
5629,old_house,house,regular
5630,old_house,apartment,regular
5631,old_house,house,regular
5632,old_house,house,regular
5633,old_house,house,good
5634,old_house,house,regular
5635,new_house,house,regular
5636,old_house,house,regular
5637,new_house,house,regular
5638,old_house,apartment,regular
5639,old_house,house,regular
5640,old_house,house,regular
5641,old_house,house,regular
5642,old_house,house,good
5643,new_house,house,regular
5644,old_house,house,good
5645,new_house,house,regular
5646,old_house,apartment,regular
5647,old_house,apartment,regular
5648,old_house,house,regular
5649,old_house,house,regular
5650,new_house,house,regular
5651,old_house,house,regular
5652,old_house,house,regular
5653,new_house,house,regular
5654,old_house,house,regular
5655,old_house,apartment,regular
5656,old_house,house,regular
5657,old_house,house,regular
5658,old_house,house,regular
5659,old_house,house,regular
5660,old_house,apartment,regular
5661,old_house,house,regular
5662,old_house,house,regular
5663,old_house,house,regular
5664,new_house,house,regular
5665,old_house,house,regular
5666,new_house,house,regular
5667,new_house,house,regular
5668,new_house,house,regular
5669,old_house,house,regular
5670,old_house,house,regular
5671,new_house,house,regular
5672,old_house,house,regular
5673,old_house,house,regular
5674,old_house,house,regular
5675,old_house,house,regular
5676,old_house,house,regular
5677,new_house,house,regular
5678,old_house,house,regular
5679,old_house,house,regular
5680,old_house,house,regular
5681,old_house,house,regular
5682,old_house,house,regular
5683,new_house,house,regular
5684,old_house,house,regular
5685,old_house,house,regular
5686,new_house,house,regular
5687,old_house,apartment,regular
5688,new_house,house,regular
5689,new_house,house,regular
5690,new_house,house,regular
5691,new_house,house,regular
5692,new_house,house,regular
5693,old_house,house,regular
5694,old_house,house,regular
5695,new_house,house,regular
5696,old_house,house,regular
5697,new_house,apartment,regular
5698,old_house,house,regular
5699,old_house,house,regular
5700,old_house,house,regular
5701,new_house,house,regular
5702,old_house,house,regular
5703,old_house,house,regular
5704,new_house,house,regular
5705,old_house,house,regular
5706,old_house,house,regular
5707,old_house,apartment,regular
5708,old_house,house,regular
5709,old_house,house,regular
5710,new_house,house,regular
5711,old_house,house,regular
5712,old_house,house,regular
5713,old_house,house,regular
5714,old_house,house,regular
5715,old_house,house,regular
5716,old_house,house,regular
5717,old_house,house,regular
5718,new_house,house,regular
5719,old_house,house,regular
5720,new_house,house,regular
5721,old_house,house,regular
5722,old_house,house,regular
5723,old_house,house,regular
5724,new_house,house,regular
5725,old_house,house,regular
5726,old_house,house,regular
5727,new_house,house,regular
5728,old_house,house,regular
5729,old_house,house,regular
5730,old_house,apartment,regular
5731,old_house,house,regular
5732,old_house,house,regular
5733,old_house,house,regular
5734,old_house,house,regular
5735,new_house,house,regular
5736,old_house,house,regular
5737,new_house,apartment,regular
5738,old_house,house,regular
5739,new_house,house,good
5740,new_house,house,regular
5741,new_house,house,regular
5742,old_house,apartment,regular
5743,old_house,house,regular
5744,old_house,apartment,regular
5745,old_house,house,regular
5746,new_house,house,regular
5747,old_house,house,regular
5748,new_house,house,regular
5749,new_house,house,regular
5750,old_house,house,regular
5751,old_house,house,regular
5752,old_house,studio,regular
5753,old_house,apartment,regular
5754,old_house,house,regular
5755,old_house,house,regular
5756,old_house,apartment,regular
5757,new_house,apartment,regular
5758,old_house,house,regular
5759,old_house,house,regular
5760,old_house,house,regular
5761,new_house,house,regular
5762,old_house,house,regular
5763,old_house,house,regular
5764,new_house,house,regular
5765,old_house,house,regular
5766,old_house,house,regular
5767,new_house,house,regular
5768,new_house,house,regular
5769,old_house,house,regular
5770,new_house,house,regular
5771,old_house,house,regular
5772,old_house,house,regular
5773,new_house,house,regular
5774,new_house,house,regular
5775,old_house,house,regular
5776,old_house,house,regular
5777,new_house,house,regular
5778,old_house,house,regular
5779,new_house,house,regular
5780,old_house,house,regular
5781,new_house,house,good
5782,old_house,house,regular
5783,old_house,house,regular
5784,old_house,house,regular
5785,old_house,apartment,regular
5786,old_house,house,regular
5787,old_house,apartment,regular
5788,new_house,house,regular
5789,old_house,house,regular
5790,old_house,apartment,regular
5791,new_house,house,regular
5792,old_house,house,good
5793,new_house,house,regular
5794,old_house,house,regular
5795,old_house,house,regular
5796,old_house,house,regular
5797,old_house,house,regular
5798,old_house,house,regular
5799,old_house,house,regular
5800,old_house,house,regular
5801,old_house,house,regular
5802,old_house,house,regular
5803,old_house,house,good
5804,old_house,house,regular
5805,new_house,house,regular
5806,new_house,apartment,regular
5807,new_house,house,regular
5808,new_house,house,regular
5809,old_house,house,good
5810,old_house,house,regular
5811,old_house,house,regular
5812,old_house,house,good
5813,old_house,house,regular
5814,new_house,house,regular
5815,old_house,house,regular
5816,new_house,apartment,regular
5817,old_house,house,regular
5818,new_house,house,regular
5819,new_house,house,regular
5820,old_house,house,regular
5821,old_house,apartment,regular
5822,old_house,apartment,regular
5823,old_house,apartment,regular
5824,old_house,house,regular
5825,old_house,house,regular
5826,new_house,house,regular
5827,new_house,house,regular
5828,old_house,house,regular
5829,old_house,house,regular
5830,old_house,house,regular
5831,new_house,house,regular
5832,old_house,studio,bad
5833,old_house,house,regular
5834,old_house,house,regular
5835,new_house,apartment,regular
5836,old_house,house,regular
5837,new_house,house,regular
5838,old_house,house,regular
5839,old_house,house,regular
5840,old_house,house,regular
5841,old_house,house,regular
5842,old_house,house,regular
5843,old_house,house,regular
5844,new_house,house,regular
5845,new_house,house,regular
5846,new_house,house,regular
5847,old_house,house,regular
5848,new_house,house,regular
5849,old_house,house,regular
5850,new_house,house,good
5851,new_house,house,regular
5852,new_house,house,regular
5853,new_house,house,good
5854,new_house,house,regular
5855,new_house,house,good
5856,old_house,apartment,good
5857,old_house,house,regular
5858,old_house,house,bad
5859,old_house,house,regular
5860,old_house,house,regular
5861,old_house,house,regular
5862,new_house,apartment,regular
5863,old_house,house,regular
5864,old_house,house,regular
5865,old_house,house,regular
5866,old_house,house,regular
5867,old_house,apartment,regular
5868,new_house,house,regular
5869,old_house,house,regular
5870,old_house,house,regular
5871,old_house,apartment,regular
5872,old_house,house,regular
5873,old_house,house,good
5874,new_house,apartment,regular
5875,new_house,house,regular
5876,old_house,house,good
5877,old_house,house,regular
5878,new_house,house,regular
5879,new_house,house,regular
5880,old_house,house,regular
5881,old_house,apartment,regular
5882,new_house,apartment,regular
5883,old_house,house,good
5884,old_house,apartment,regular
5885,old_house,house,regular
5886,new_house,house,regular
5887,new_house,studio,regular
5888,new_house,house,regular
5889,new_house,apartment,good
5890,new_house,house,regular
5891,old_house,house,regular
5892,old_house,house,regular
5893,old_house,house,regular
5894,old_house,house,regular
5895,new_house,house,regular
5896,old_house,house,regular
5897,new_house,house,regular
5898,new_house,house,regular
5899,old_house,house,regular
5900,old_house,apartment,regular
5901,old_house,house,regular
5902,old_house,house,regular
5903,new_house,house,regular
5904,old_house,house,regular
5905,old_house,house,regular
5906,old_house,house,regular
5907,old_house,house,regular
5908,old_house,house,regular
5909,old_house,house,regular
5910,old_house,house,regular
5911,old_house,house,regular
5912,old_house,house,regular
5913,new_house,house,regular
5914,new_house,house,good
5915,old_house,house,regular
5916,new_house,apartment,regular
